epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles,coverage,fold,test_genome,variant,augmented_train
1,0.7251328174340523,0.5632183908045977,0.569620253164557,1.0,0.7816091954022989,0.695526452242643,0.21364206419118761,0.2257527796358898,0.45681088666121167,0.7101415641680204,0.4340689441577323,0.6839176073841665,87,79,20,1,ecoli,emb16_g64_e64_mean,False
2,0.6914662381061342,0.5632183908045977,0.5569620253164557,1.0,0.7816091954022989,0.6939642189563006,0.21659119845591948,0.25368590327514995,0.44952285715511864,0.440550785178309,0.2583749875351064,0.68889027354361,87,79,20,1,ecoli,emb16_g64_e64_mean,False
3,0.6994895206236666,0.5747126436781609,0.569620253164557,1.0,0.7873563218390804,0.6900168088660843,0.2127526031116467,0.2596470864339806,0.44822650064121594,0.3629999226425311,0.202273897595223,0.6868430376052856,87,79,20,1,ecoli,emb16_g64_e64_mean,False
4,0.6959860783800952,0.5977011494252874,0.5949367088607594,1.0,0.7988505747126436,0.6842607975691214,0.2116543037484202,0.23614410045503198,0.4508285194635391,0.6579639514195095,0.40540042454321124,0.6858383314362888,87,79,20,1,ecoli,emb16_g64_e64_mean,False
5,0.6890775939454178,0.5862068965517241,0.569620253164557,1.0,0.7931034482758621,0.6840642056931024,0.20917590700527708,0.2780504278067885,0.44561558216810226,0.45118743714705656,0.2691650830020601,0.686663250813539,87,79,20,1,ecoli,emb16_g64_e64_mean,False
6,0.6931139600190355,0.5747126436781609,0.5569620253164557,1.0,0.7873563218390804,0.6922104771452389,0.19872905234125085,0.287344080963354,0.4470731566349665,0.30633557669993033,0.17322976719357835,0.6800506741836153,87,79,20,1,ecoli,emb16_g64_e64_mean,False
7,0.6981690970517821,0.5747126436781609,0.5569620253164557,1.0,0.7873563218390804,0.6834277305109747,0.2008292556693881,0.2675842961360668,0.4402536430529186,0.6426858513189448,0.3962138484349072,0.6825342438686853,87,79,20,1,ecoli,emb16_g64_e64_mean,False
8,0.6864392990494467,0.5747126436781609,0.569620253164557,1.0,0.7873563218390804,0.6835712684297014,0.20308147373951577,0.2935919987744298,0.44864649006298607,0.3785874526185503,0.19837454388436115,0.6851826906204224,87,79,20,1,ecoli,emb16_g64_e64_mean,False
9,0.6932669968206715,0.5862068965517241,0.569620253164557,1.0,0.7931034482758621,0.6807681325523333,0.20156039430618833,0.29165832578450784,0.4412295491464676,0.5596812872282819,0.3371903980802995,0.6846643049141456,87,79,20,1,ecoli,emb16_g64_e64_mean,False
10,0.6863453406975863,0.5862068965517241,0.569620253164557,1.0,0.7931034482758621,0.6755742485495819,0.19884448797247997,0.28895128047329255,0.4389569014310837,0.5232072406590856,0.31478391831927344,0.6835352244048283,87,79,20,1,ecoli,emb16_g64_e64_mean,False
11,0.7091788039802062,0.5747126436781609,0.569620253164557,1.0,0.7873563218390804,0.6773802360583996,0.19781189431985666,0.2757206833225557,0.441285977140069,0.3277635955751528,0.17706745339972874,0.681363221557661,87,79,20,1,ecoli,emb16_g64_e64_mean,False
12,0.679423924291971,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.6702803445273432,0.1980263410968785,0.29714779196114377,0.43515367367688346,0.5668368530981667,0.3395568243430559,0.6832334906205364,87,79,20,1,ecoli,emb16_g64_e64_mean,False
13,0.6816869364379393,0.5747126436781609,0.569620253164557,1.0,0.7873563218390804,0.6710946820248133,0.19159435802972688,0.2893587111056536,0.4335247839198393,0.3415719037673088,0.18035963570152266,0.6790797107521145,87,79,20,1,ecoli,emb16_g64_e64_mean,False
14,0.6744418531728426,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.6653361515752201,0.19307729017108183,0.28189512539183953,0.43699058760767395,0.50769706815193,0.29121548341820624,0.6810123249032032,87,79,20,1,ecoli,emb16_g64_e64_mean,False
15,0.6755553567669293,0.5747126436781609,0.569620253164557,1.0,0.7873563218390804,0.6622109745425739,0.19338792405946534,0.2919942013833714,0.43778543174266815,0.32861452773265254,0.1777039774095394,0.6801179832425611,87,79,20,1,ecoli,emb16_g64_e64_mean,False
16,0.6704414001244321,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.659229742384505,0.19089870286958038,0.25481186036405895,0.4403912339891706,0.5107913669064749,0.29674002331767646,0.6768033141377329,87,79,20,1,ecoli,emb16_g64_e64_mean,False
17,0.6663346118846182,0.5862068965517241,0.569620253164557,1.0,0.7931034482758621,0.6553431691109449,0.19285086281476163,0.26865143097680194,0.4401501544884273,0.32022124236095,0.1763636057082849,0.6778364051347492,87,79,20,1,ecoli,emb16_g64_e64_mean,False
18,0.6627257283028333,0.5862068965517241,0.569620253164557,1.0,0.7931034482758621,0.6480292698432659,0.1961614933565986,0.2495215096692929,0.44902818343218637,0.4181944766767231,0.23242897827472161,0.6791948093765083,87,79,20,1,ecoli,emb16_g64_e64_mean,False
19,0.6565178847774755,0.5977011494252874,0.569620253164557,1.0,0.7988505747126436,0.6432079170969711,0.1864783079911008,0.282315884855972,0.44388360636574886,0.32552022897810784,0.1775533213733517,0.6724960550494578,87,79,20,1,ecoli,emb16_g64_e64_mean,False
20,0.675514879945404,0.5977011494252874,0.569620253164557,1.0,0.7988505747126436,0.6393943312524379,0.18633037123197008,0.27053622850056347,0.4397029139493641,0.3143420747273149,0.17550779478656658,0.6726012887625858,87,79,20,1,ecoli,emb16_g64_e64_mean,False
21,0.6491856227919784,0.6206896551724138,0.6075949367088608,1.0,0.8103448275862069,0.6404317554043627,0.17897815299070818,0.29251841087450925,0.44892853956956125,0.5273071865088574,0.3116522154958892,0.663580776631147,87,79,20,1,ecoli,emb16_g64_e64_mean,False
22,0.6581693682774504,0.6206896551724138,0.5949367088607594,1.0,0.8103448275862069,0.6329524741433132,0.19399336008402573,0.25451770527609463,0.44991074316203594,0.33375879941208325,0.17927101468346485,0.671716707876359,87,79,20,1,ecoli,emb16_g64_e64_mean,False
23,0.6453527977045166,0.632183908045977,0.5949367088607594,1.0,0.8160919540229885,0.6256633109744938,0.18545491864325483,0.23388041573009274,0.44430898703061616,0.44909878548773885,0.24090478632905366,0.6659130303339026,87,79,20,1,ecoli,emb16_g64_e64_mean,False
24,0.642982509320931,0.5747126436781609,0.569620253164557,1.0,0.7873563218390804,0.6231335669584658,0.17971446116164572,0.2908839514885826,0.44608487110388906,0.35878394058946395,0.18412928276086354,0.6589985825549597,87,79,20,1,ecoli,emb16_g64_e64_mean,False
25,0.638768353849,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.6208328748571461,0.18405849753112496,0.20812800389596783,0.44560905013765606,0.4006730099791134,0.214088527669406,0.6617833016247585,87,79,20,1,ecoli,emb16_g64_e64_mean,False
26,0.6345053899663412,0.5747126436781609,0.569620253164557,1.0,0.7873563218390804,0.6237264821926752,0.18568852147413567,0.16228953826016393,0.4456529373472387,0.3551481395528738,0.18331843311473808,0.6579359125816959,87,79,20,1,ecoli,emb16_g64_e64_mean,False
27,0.6333928384590379,0.5977011494252874,0.5949367088607594,1.0,0.7988505747126436,0.6098056336243948,0.17886350395596792,0.20928550794206818,0.4450391868750254,0.40918233155411154,0.21568879625396997,0.651000535008551,87,79,20,1,ecoli,emb16_g64_e64_mean,False
28,0.6325746229139425,0.6436781609195402,0.620253164556962,1.0,0.8218390804597702,0.6092809779548097,0.17778558780189463,0.2404924220052259,0.446674278149238,0.3281117041850391,0.17754238656477167,0.6484566491910781,87,79,20,1,ecoli,emb16_g64_e64_mean,False
29,0.6363708292456574,0.6091954022988506,0.5949367088607594,1.0,0.8045977011494253,0.6000080056402876,0.17757612531098108,0.20411254516963304,0.4542701120177905,0.46778061421830275,0.24994472827080885,0.6460173821997368,87,79,20,1,ecoli,emb16_g64_e64_mean,False
30,0.6277854440431618,0.6091954022988506,0.6075949367088608,1.0,0.8045977011494253,0.5970369385576796,0.1770991515906831,0.20294548314193203,0.4485464223793575,0.40918233155411154,0.19698310704987018,0.6411075557785473,87,79,20,1,ecoli,emb16_g64_e64_mean,False
31,0.6229453279521794,0.632183908045977,0.620253164556962,1.0,0.8160919540229885,0.5961885850491195,0.1744522977506032,0.22268061459749589,0.4404589167008033,0.4635646321652356,0.23931039581685373,0.6411854323299452,87,79,20,1,ecoli,emb16_g64_e64_mean,False
32,0.6214306964279664,0.6206896551724138,0.6075949367088608,1.0,0.8103448275862069,0.592311882767184,0.180924293923297,0.1915495498427029,0.45074414412180586,0.42333874835615376,0.20547021435417095,0.63807104099756,87,79,20,1,ecoli,emb16_g64_e64_mean,False
33,0.6225451993740211,0.5977011494252874,0.5949367088607594,1.0,0.7988505747126436,0.5893188902101982,0.1770712255960869,0.19583801668265768,0.4403472582499186,0.36272917150150846,0.18502337227202692,0.6275308529535929,87,79,20,1,ecoli,emb16_g64_e64_mean,False
34,0.6169640942145203,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.588813574064052,0.17406286096313034,0.23113585135032388,0.4450853339263371,0.4376498800959232,0.22467226313240185,0.6350907118156038,87,79,20,1,ecoli,emb16_g64_e64_mean,False
35,0.6144169621692731,0.5977011494252874,0.569620253164557,1.0,0.7988505747126436,0.5894486119692353,0.18210589251397302,0.16883407790085367,0.45535097880796954,0.3706969907944612,0.18736470117354115,0.6306898915904692,87,79,20,1,ecoli,emb16_g64_e64_mean,False
36,0.61496109816699,0.5747126436781609,0.5443037974683544,1.0,0.7873563218390804,0.5962105694430313,0.1741844036339384,0.16981614081338908,0.44338789251115585,0.42132745416569967,0.22409656295325017,0.6210779203423138,87,79,20,1,ecoli,emb16_g64_e64_mean,False
37,0.6113591055604505,0.6091954022988506,0.6075949367088608,1.0,0.8045977011494253,0.5831056070653187,0.1803601881044542,0.15435187604235506,0.451286798173731,0.37054227585673394,0.18700364598217395,0.6218314271891254,87,79,20,1,ecoli,emb16_g64_e64_mean,False
38,0.6180061892071879,0.632183908045977,0.6075949367088608,1.0,0.8160919540229885,0.5774740858067726,0.1775640320480168,0.15148922526973416,0.44333864251772565,0.3648951806296898,0.18578601071253276,0.6195906181445067,87,79,20,1,ecoli,emb16_g64_e64_mean,False
39,0.603121450103224,0.632183908045977,0.6075949367088608,1.0,0.8160919540229885,0.5741858719152281,0.17422489426111631,0.12298715114593504,0.4525853469967842,0.4385008122534231,0.23267876312554722,0.6130176979577404,87,79,20,1,ecoli,emb16_g64_e64_mean,False
40,0.6108157781221099,0.6206896551724138,0.6075949367088608,1.0,0.8103448275862069,0.5720497529482704,0.17771805130312948,0.17200498608337053,0.45937861800193786,0.4318480699311519,0.2270142911683343,0.6173988267265517,87,79,20,1,ecoli,emb16_g64_e64_mean,False
41,0.601486755341075,0.5862068965517241,0.569620253164557,1.0,0.7931034482758621,0.5755993758981255,0.1744597766883336,0.1753642610434828,0.44565545618534086,0.341301152626286,0.18045786576421977,0.6066019964971762,87,79,20,1,ecoli,emb16_g64_e64_mean,False
42,0.6154013146932709,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.5702527725062836,0.17934526393818453,0.17041323548075796,0.455612488090992,0.36860833913514346,0.18653016079142723,0.6095491795019171,87,79,20,1,ecoli,emb16_g64_e64_mean,False
43,0.602933354080445,0.6206896551724138,0.5949367088607594,1.0,0.8103448275862069,0.5692470353524918,0.17626926153832648,0.12236213101737801,0.44811111262866427,0.43703102034501434,0.22016416096086802,0.6071503059617405,87,79,20,1,ecoli,emb16_g64_e64_mean,False
44,0.6010682324520323,0.632183908045977,0.6075949367088608,1.0,0.8160919540229885,0.5667671690769922,0.17163226183360583,0.20254571102131372,0.45224881668885547,0.3383228900750368,0.17998261304879393,0.5991654575042341,87,79,20,1,ecoli,emb16_g64_e64_mean,False
45,0.6010530144337014,0.6206896551724138,0.6075949367088608,1.0,0.8103448275862069,0.562024891933148,0.16708078435998017,0.1778083899240384,0.44238480654629797,0.45122611588148837,0.23507760187966759,0.6013195560923938,87,79,20,1,ecoli,emb16_g64_e64_mean,False
46,0.6057400793630909,0.6206896551724138,0.6075949367088608,1.0,0.8103448275862069,0.558580606426487,0.17056138446967173,0.18037078435393586,0.44643931090831757,0.3681828730563936,0.18661772303273816,0.5981473700068463,87,79,20,1,ecoli,emb16_g64_e64_mean,False
47,0.6192933791486172,0.6091954022988506,0.5822784810126582,1.0,0.8045977011494253,0.5748488199950634,0.1735694795115014,0.15107285085765795,0.4453821016682519,0.38307418581264024,0.19005977934548082,0.602535168758069,87,79,20,1,ecoli,emb16_g64_e64_mean,False
48,0.6020441867104455,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.5626297368742954,0.1705191007728121,0.15581170820641793,0.4562035799026489,0.4165312910961553,0.22672993692484084,0.5937288629597631,87,79,20,1,ecoli,emb16_g64_e64_mean,False
49,0.5999076598060045,0.6551724137931034,0.6329113924050633,1.0,0.8275862068965517,0.5669857124187823,0.17729760637530548,0.14251269828314067,0.44964460134506223,0.3553028544906011,0.1837406958702622,0.5990983494396868,87,79,20,1,ecoli,emb16_g64_e64_mean,False
50,0.6030455492166283,0.632183908045977,0.6075949367088608,1.0,0.8160919540229885,0.566282896410631,0.1757747535187078,0.15169398640764173,0.4456159621477127,0.3710064206699156,0.18725928422167376,0.5976235932488551,87,79,20,1,ecoli,emb16_g64_e64_mean,False
51,0.6024229409258822,0.6091954022988506,0.5822784810126582,1.0,0.8045977011494253,0.5650024950589941,0.17255936224699084,0.1707262886666704,0.44991347193717957,0.3710450994043475,0.18724508616667648,0.5953571026523908,87,79,20,1,ecoli,emb16_g64_e64_mean,False
52,0.6003810351322119,0.6206896551724138,0.6075949367088608,1.0,0.8103448275862069,0.5636666457907393,0.16528852711334224,0.2286118971205306,0.4453318797879749,0.402606946700704,0.19532579398403355,0.5909109620869845,87,79,20,1,ecoli,emb16_g64_e64_mean,False
53,0.593075137883064,0.632183908045977,0.6075949367088608,1.0,0.8160919540229885,0.5564476476404173,0.17205270709556514,0.16713759988203813,0.4523504227399826,0.4270519068616075,0.2078562584735754,0.5905502437688839,87,79,20,1,ecoli,emb16_g64_e64_mean,False
54,0.5929431623754432,0.632183908045977,0.6075949367088608,1.0,0.8160919540229885,0.5602485978783205,0.1729106651730769,0.14710403173819356,0.44607112142774796,0.4115417343544519,0.19791091508997855,0.5927679973772202,87,79,20,1,ecoli,emb16_g64_e64_mean,False
55,0.593716891063039,0.6091954022988506,0.5822784810126582,1.0,0.8045977011494253,0.5599750095293269,0.1719615390905999,0.16938271913035163,0.4459092140197754,0.3859364121605941,0.19077612754236004,0.589482981112154,87,79,20,1,ecoli,emb16_g64_e64_mean,False
56,0.5987130138689323,0.632183908045977,0.6075949367088608,1.0,0.8160919540229885,0.56253850159246,0.17132514705446084,0.16793420157213323,0.44336379929022357,0.3700007735746887,0.18696647713640135,0.5874780397648098,87,79,20,1,ecoli,emb16_g64_e64_mean,False
57,0.5901039509738617,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.5637545011316737,0.1667998155939855,0.22987099420065166,0.4451773874461651,0.397307960083546,0.19391351505611662,0.5873440179074633,87,79,20,1,ecoli,emb16_g64_e64_mean,False
58,0.593127297431447,0.6206896551724138,0.5949367088607594,1.0,0.8103448275862069,0.5579919696881853,0.1674695408990997,0.19735723562624266,0.44664053320884706,0.39726928134911427,0.19382933927409002,0.5844977276678058,87,79,20,1,ecoli,emb16_g64_e64_mean,False
59,0.588783961267506,0.6206896551724138,0.5822784810126582,1.0,0.8103448275862069,0.5571642929966423,0.17145628228428372,0.16725817870819704,0.4534441441297531,0.35955751527810015,0.18464627071512857,0.585809042099221,87,79,20,1,ecoli,emb16_g64_e64_mean,False
60,0.6023067393256735,0.6206896551724138,0.5949367088607594,1.0,0.8103448275862069,0.5574086575351399,0.1733288613811017,0.16834254340193738,0.4562964171171188,0.40001547149377276,0.19467327369724985,0.5848664909858128,87,79,20,1,ecoli,emb16_g64_e64_mean,False
61,0.5885649862503024,0.6206896551724138,0.5949367088607594,1.0,0.8103448275862069,0.5546715510473854,0.17116445126914157,0.17650722052859166,0.4483340382575989,0.37023284598127953,0.1872571402147799,0.5810864324970492,87,79,20,1,ecoli,emb16_g64_e64_mean,False
62,0.5861694140959595,0.632183908045977,0.6075949367088608,1.0,0.8160919540229885,0.5541457632053429,0.16529939246770675,0.15801322939752166,0.4486556152502696,0.4262783321729713,0.20218058761355245,0.5789421540310328,87,79,20,1,ecoli,emb16_g64_e64_mean,False
63,0.5960284612946591,0.6436781609195402,0.6329113924050633,1.0,0.8218390804597702,0.5499112562961533,0.16427515421400612,0.16724112081801754,0.45034140679571366,0.389610891931616,0.1917091911913788,0.575630274055333,87,79,20,1,ecoli,emb16_g64_e64_mean,False
64,0.5915734286602704,0.6551724137931034,0.6329113924050633,1.0,0.8275862068965517,0.5575491150134596,0.16946088707523338,0.18719155966550458,0.44464155489748175,0.412934168793997,0.20087471750651906,0.5843392085583731,87,79,20,1,ecoli,emb16_g64_e64_mean,False
65,0.5881360226624237,0.7011494252873564,0.6708860759493671,1.0,0.8505747126436781,0.5498975227137322,0.17213417662213748,0.1994979617924526,0.4539998695254326,0.40589463912740775,0.1956926494313858,0.5815094439205767,87,79,20,1,ecoli,emb16_g64_e64_mean,False
66,0.5906461417747179,0.6551724137931034,0.6329113924050633,1.0,0.8275862068965517,0.5548704851461553,0.1692252588862155,0.1730407130444187,0.4451089396196253,0.4325829658853562,0.22025592952207593,0.5813097967926798,87,79,20,1,ecoli,emb16_g64_e64_mean,False
67,0.589337302538731,0.5977011494252874,0.569620253164557,1.0,0.7988505747126436,0.5540146683556852,0.17101531049715651,0.21129870106433998,0.4453454857522791,0.37282432118821074,0.18719901459451724,0.5824483586368204,87,79,20,1,ecoli,emb16_g64_e64_mean,False
68,0.5877649172887964,0.6896551724137931,0.6582278481012658,1.0,0.8448275862068966,0.5504294666943366,0.17013658455928765,0.2176082421993387,0.4438118894894918,0.3663649725380985,0.18630914985106417,0.5770548356418637,87,79,20,1,ecoli,emb16_g64_e64_mean,False
69,0.5869459197394207,0.6091954022988506,0.5822784810126582,1.0,0.8045977011494253,0.5495472391853216,0.1711828488914007,0.22170634653376436,0.4505690485239029,0.388798638508548,0.19099685516713708,0.5808141442208454,87,79,20,1,ecoli,emb16_g64_e64_mean,False
70,0.5849735980028101,0.632183908045977,0.5949367088607594,1.0,0.8160919540229885,0.5474512074276505,0.16848571290157927,0.1951652289122,0.4514222890138626,0.36698383228900755,0.18599659113944206,0.5761896973882599,87,79,20,1,ecoli,emb16_g64_e64_mean,False
71,0.6124500481470445,0.7126436781609196,0.6835443037974683,1.0,0.8563218390804598,0.5403080867769346,0.16871358657188817,0.19335730528009348,0.44909870624542236,0.3778912353987778,0.18860217672566987,0.573377788216732,87,79,20,1,ecoli,emb16_g64_e64_mean,False
72,0.5995977930093216,0.6666666666666666,0.6582278481012658,1.0,0.8333333333333334,0.5452010430684634,0.16063972123454065,0.14750919739405313,0.44429618971688406,0.4659627137000077,0.23939254270355625,0.5627678770400669,87,79,20,1,ecoli,emb16_g64_e64_mean,False
73,0.5885335550469867,0.6551724137931034,0.6329113924050633,1.0,0.8275862068965517,0.5384141776774978,0.1616332484262202,0.18586299234423143,0.4474000367853377,0.3986230370542276,0.19386619007462103,0.5700401441761475,87,79,20,1,ecoli,emb16_g64_e64_mean,False
74,0.583209988857297,0.6206896551724138,0.5949367088607594,1.0,0.8103448275862069,0.5382180511737349,0.16565069532850116,0.21220846251509656,0.44679856598377227,0.38643923570820765,0.1907113679942254,0.5727094039535043,87,79,20,1,ecoli,emb16_g64_e64_mean,False
75,0.5907796994392867,0.5747126436781609,0.5569620253164557,1.0,0.7873563218390804,0.5419728427499148,0.1688874750556515,0.26019561804574115,0.45004894584417343,0.41026533611820226,0.19718945104789024,0.5710137495449905,87,79,20,1,ecoli,emb16_g64_e64_mean,False
76,0.5831749325947381,0.6436781609195402,0.6075949367088608,1.0,0.8218390804597702,0.5345096976480221,0.16052844297850344,0.22863952558616119,0.4444699287414551,0.38152703643536784,0.18960454213097352,0.5688749094889767,87,79,20,1,ecoli,emb16_g64_e64_mean,False
77,0.5965504558265353,0.6896551724137931,0.6582278481012658,1.0,0.8448275862068966,0.5386615945962954,0.16868499433306666,0.19263845682144168,0.4483981086657598,0.38493076506536705,0.1905195490184271,0.5732434151116116,87,79,20,1,ecoli,emb16_g64_e64_mean,False
78,0.5816630720370618,0.6896551724137931,0.6708860759493671,1.0,0.8448275862068966,0.5374136855611684,0.16327626950974092,0.16434184915717995,0.4457635919253031,0.4370696990794461,0.21961365097997063,0.568313033523402,87,79,20,1,ecoli,emb16_g64_e64_mean,False
79,0.5835968525155694,0.6666666666666666,0.6455696202531646,1.0,0.8333333333333334,0.5362042799302987,0.16220748089735618,0.1962880170208284,0.4502694686253865,0.41026533611820226,0.1975361829600446,0.5688159234243734,87,79,20,1,ecoli,emb16_g64_e64_mean,False
80,0.586609587181567,0.6206896551724138,0.5822784810126582,1.0,0.8103448275862069,0.5495348682482566,0.16836747509958566,0.21587087333887478,0.44386951362385474,0.38856656610195717,0.19137379696445211,0.5730727352201939,87,79,20,1,ecoli,emb16_g64_e64_mean,False
81,0.5804446851947406,0.6206896551724138,0.5949367088607594,1.0,0.8103448275862069,0.5496893562322975,0.16278241823432324,0.2411407348753392,0.44505935721099377,0.4216368840411542,0.2013335865359558,0.5700572638440577,87,79,20,1,ecoli,emb16_g64_e64_mean,False
82,0.5815897130071396,0.6206896551724138,0.6075949367088608,1.0,0.8103448275862069,0.547635783994003,0.16591515471748108,0.2004375426933683,0.44844844937324524,0.424924576467858,0.20240585193963095,0.569004842893745,87,79,20,1,ecoli,emb16_g64_e64_mean,False
83,0.5790183095320085,0.6781609195402298,0.6582278481012658,1.0,0.8390804597701149,0.5396256464287296,0.17029513234050417,0.15986730346734496,0.4418981770674387,0.3860911270983214,0.19095053502188863,0.5686736382950826,87,79,20,1,ecoli,emb16_g64_e64_mean,False
84,0.5815277997287076,0.6436781609195402,0.620253164556962,1.0,0.8218390804597702,0.537768374846167,0.16222263341940846,0.20645932904605205,0.45075415713446476,0.43529047729558284,0.22392973937442293,0.5658388824105777,87,79,20,1,ecoli,emb16_g64_e64_mean,False
85,0.5794435106308062,0.6436781609195402,0.6075949367088608,1.0,0.8218390804597702,0.5311317811238354,0.16322992150297339,0.21798293480927916,0.44617708325386046,0.3765761584280962,0.18867698650864512,0.5646893899438197,87,79,20,1,ecoli,emb16_g64_e64_mean,False
86,0.5810021076883588,0.6206896551724138,0.5949367088607594,1.0,0.8103448275862069,0.5359522923291928,0.1567594439261527,0.19816163422047411,0.4541099402639601,0.43857816972228675,0.22858681002564746,0.5598827999128008,87,79,20,1,ecoli,emb16_g64_e64_mean,False
87,0.5797897603263578,0.6781609195402298,0.6582278481012658,1.0,0.8390804597701149,0.5319427197742886,0.16466037771825087,0.19750370273644902,0.4468538612127304,0.38771563394445735,0.19142246767611615,0.5651187012293215,87,79,20,1,ecoli,emb16_g64_e64_mean,False
88,0.5768826775631662,0.6896551724137931,0.6708860759493671,1.0,0.8448275862068966,0.5303476247709009,0.16184969993087547,0.1629998728461649,0.4390903003513813,0.4217529202444496,0.20167983045992702,0.5646099950261843,87,79,20,1,ecoli,emb16_g64_e64_mean,False
89,0.5806844998286365,0.6781609195402298,0.6455696202531646,1.0,0.8390804597701149,0.5345797608820615,0.15937807048692806,0.226750147411193,0.4444617522614343,0.37680823083468706,0.18833016533118874,0.5635397320334938,87,79,20,1,ecoli,emb16_g64_e64_mean,False
90,0.5849170197008886,0.7011494252873564,0.6835443037974683,1.0,0.8505747126436781,0.5341150754067148,0.16152000543062794,0.2058747547796403,0.4449232444167137,0.4275160516747892,0.20807606607682946,0.5641756142949921,87,79,20,1,ecoli,emb16_g64_e64_mean,False
91,0.5752699665238147,0.6551724137931034,0.6329113924050633,1.0,0.8275862068965517,0.5343926606416146,0.15258960581199846,0.21724519270589981,0.44638965278863907,0.42585286609422135,0.21464108565846607,0.5606939719947076,87,79,20,1,ecoli,emb16_g64_e64_mean,False
92,0.5770997969347974,0.6781609195402298,0.6582278481012658,1.0,0.8390804597701149,0.5398174049934886,0.16340399357386903,0.17548203536833837,0.44254424642114076,0.3999767927593409,0.19436932068526672,0.565192079942288,87,79,20,1,ecoli,emb16_g64_e64_mean,False
93,0.5784283607260078,0.6666666666666666,0.6455696202531646,1.0,0.8333333333333334,0.5392818887806337,0.15970160541698594,0.19228621323903403,0.4425044737078927,0.40790593331786185,0.19706627366837848,0.5612907138835083,87,79,20,1,ecoli,emb16_g64_e64_mean,False
94,0.5832018231652839,0.6551724137931034,0.6329113924050633,1.0,0.8275862068965517,0.539032800503787,0.15819444380589193,0.19960943241229,0.4386038452386856,0.3727856424537789,0.1874617966700259,0.5614528189916378,87,79,20,1,ecoli,emb16_g64_e64_mean,False
95,0.5823520936125993,0.6551724137931034,0.6329113924050633,1.0,0.8275862068965517,0.5321093845166448,0.15891685663794047,0.17820816272976758,0.4400121678005565,0.4097238338361569,0.19709866254076266,0.5589375585189154,87,79,20,1,ecoli,emb16_g64_e64_mean,False
96,0.5793673882472891,0.6436781609195402,0.620253164556962,1.0,0.8218390804597702,0.5294073040044502,0.1629819752952069,0.21741613951222652,0.4454848865667979,0.39490987854877385,0.19323418728895897,0.5626395670750617,87,79,20,1,ecoli,emb16_g64_e64_mean,False
97,0.5771798794552431,0.6666666666666666,0.6582278481012658,1.0,0.8333333333333334,0.5307333815733142,0.16396205469092046,0.19584065333180045,0.4522857390917264,0.3987003945230912,0.19373434896447905,0.5612695192725494,87,79,20,1,ecoli,emb16_g64_e64_mean,False
98,0.5818582815061759,0.6896551724137931,0.6708860759493671,1.0,0.8448275862068966,0.5289561241897273,0.16317263102795265,0.18518898096577877,0.4505429532792833,0.4243443954513808,0.20184184803205335,0.5614387102682015,87,79,20,1,ecoli,emb16_g64_e64_mean,False
99,0.5739271671085034,0.7011494252873564,0.6835443037974683,1.0,0.8505747126436781,0.526636662427336,0.1665321460066483,0.17670130558397576,0.45137322694063187,0.4066295350816121,0.1964413767044021,0.5621331726661187,87,79,20,1,ecoli,emb16_g64_e64_mean,False
100,0.583900211509723,0.632183908045977,0.5949367088607594,1.0,0.8160919540229885,0.5299199378270463,0.15981178316183134,0.22436733766533862,0.44924133203246375,0.3911967200433202,0.19207253756538573,0.559530858624855,87,79,20,1,ecoli,emb16_g64_e64_mean,False
