epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles,coverage,fold,test_genome,variant
1,0.7093981955070597,0.55,0.5384615384615384,1.0,0.78125,0.6976209647953511,0.2260225336533627,0.1491731800138951,0.452068742364645,0.6155018761726079,0.3772059251790766,0.690676411986351,80,78,20,1,ecoli,emb16_g64_e64_mean
2,0.6891292725906935,0.5625,0.5512820512820513,1.0,0.7875,0.6998396389186382,0.21119295958523887,0.2646423181518912,0.4454036373645067,0.4635905253283302,0.2751421179333864,0.686230730265379,80,78,20,1,ecoli,emb16_g64_e64_mean
3,0.6868505449940627,0.5375,0.5256410256410257,1.0,0.775,0.7026307418942451,0.21629299910617691,0.22241304870694875,0.44786084443330765,0.6234169793621013,0.3816794324287936,0.6879494838416577,80,78,20,1,ecoli,emb16_g64_e64_mean
4,0.6907739817456969,0.5375,0.5256410256410257,1.0,0.775,0.6964158147573472,0.20886733940419672,0.24954844564199447,0.4455314363752093,0.4291744840525329,0.25963512424185586,0.6861915178596973,80,78,20,1,ecoli,emb16_g64_e64_mean
5,0.6882918126301855,0.55,0.5384615384615384,1.0,0.78125,0.6995009161531925,0.21257281678495632,0.2665407065302134,0.44623494999749325,0.6392471857410882,0.4043339414607926,0.6875654265284539,80,78,20,1,ecoli,emb16_g64_e64_mean
6,0.6877533911699903,0.5375,0.5256410256410257,1.0,0.775,0.7046173840761185,0.20458853167954621,0.28175560943782324,0.44293943177098816,0.6515595684803002,0.4068342847296792,0.6851055055856705,80,78,20,1,ecoli,emb16_g64_e64_mean
7,0.686151004588636,0.525,0.5128205128205128,1.0,0.76875,0.6952314011752605,0.2036610930397023,0.28127589225769045,0.4416459465026855,0.3763484990619137,0.21840726800764623,0.6852476097643375,80,78,20,1,ecoli,emb16_g64_e64_mean
8,0.6851746053222677,0.5375,0.5256410256410257,1.0,0.775,0.697996611520648,0.21043401514053156,0.2755285479128361,0.4456217857924375,0.5543503752345216,0.3404003652419878,0.687197046726942,80,78,20,1,ecoli,emb16_g64_e64_mean
9,0.6808164733344684,0.5625,0.5512820512820513,1.0,0.7875,0.6969538234174252,0.2083203733601421,0.2977904468774795,0.4453294602307406,0.5734052532833022,0.36266761498592254,0.6868364922702312,80,78,20,1,ecoli,emb16_g64_e64_mean
10,0.6779861367899356,0.55,0.5384615384615384,1.0,0.78125,0.6921987291425467,0.20616727626446205,0.29456341639161104,0.44301274667183554,0.46787054409005624,0.27721267431773594,0.6863955780863762,80,78,20,1,ecoli,emb16_g64_e64_mean
11,0.6753506963278589,0.525,0.5128205128205128,1.0,0.76875,0.6926832888275385,0.20273525698184094,0.291892072558403,0.4392556387644547,0.48041744840525336,0.3047021536794927,0.6854699499905109,80,78,20,1,ecoli,emb16_g64_e64_mean
12,0.6878884802235355,0.5625,0.5512820512820513,1.0,0.7875,0.684985813125968,0.20936533309796887,0.2509890880435705,0.4430384842249063,0.2759732645403377,0.19088363271331155,0.6872514747083187,80,78,20,1,ecoli,emb16_g64_e64_mean
13,0.6780027496271415,0.55,0.5384615384615384,1.0,0.78125,0.6867809496819973,0.2029295261990737,0.29135931096971035,0.4430607673194673,0.3829737335834897,0.21817775580889603,0.685136666893959,80,78,20,1,ecoli,emb16_g64_e64_mean
14,0.6738116062838015,0.5375,0.5256410256410257,1.0,0.775,0.6965079315006732,0.19273745496005706,0.30373680368065836,0.4367983027508384,0.550891181988743,0.3504703084055252,0.6809762336313725,80,78,20,1,ecoli,emb16_g64_e64_mean
15,0.6787742942811337,0.575,0.5641025641025641,1.0,0.79375,0.6840382881462574,0.20616740704247488,0.2836522936820984,0.44038224921506997,0.32352251407129456,0.2019837088542169,0.6858160920441151,80,78,20,1,ecoli,emb16_g64_e64_mean
16,0.6876822229045326,0.5375,0.5256410256410257,1.0,0.775,0.6870057437568903,0.19313557131012865,0.2909930627793074,0.4407754921250873,0.325046904315197,0.20123497623939024,0.6799091286957264,80,78,20,1,ecoli,emb16_g64_e64_mean
17,0.6630504621896923,0.5375,0.5256410256410257,1.0,0.775,0.6883117906749249,0.1925625298637927,0.2912425696849823,0.43895565051781504,0.4743785178236397,0.292673931516423,0.6796249002218246,80,78,20,1,ecoli,emb16_g64_e64_mean
18,0.6632293004932097,0.55,0.5384615384615384,1.0,0.78125,0.678729148954153,0.20004543010837006,0.26392390914261343,0.43988292084799874,0.44688086303939956,0.28247300841326345,0.6827153749763966,80,78,20,1,ecoli,emb16_g64_e64_mean
19,0.661888586292318,0.55,0.5384615384615384,1.0,0.78125,0.6764245465397835,0.19476995662809832,0.2681857135146857,0.4395911237772774,0.28981003752345214,0.1935317068193234,0.6792333289980889,80,78,20,1,ecoli,emb16_g64_e64_mean
20,0.6705594425546579,0.525,0.5128205128205128,1.0,0.76875,0.6761493142694235,0.19739294545097402,0.2461063675582409,0.4411221461163627,0.41991088180112573,0.26560666517518233,0.6794358886778354,80,78,20,1,ecoli,emb16_g64_e64_mean
21,0.6558011503385794,0.55,0.5384615384615384,1.0,0.78125,0.6730186134576798,0.19304436994098434,0.29014147035777565,0.4455252829052153,0.43392354596622884,0.2836334737563523,0.6783614784479142,80,78,20,1,ecoli,emb16_g64_e64_mean
22,0.6529131514137616,0.55,0.5384615384615384,1.0,0.78125,0.666941125690937,0.19432412645452218,0.2783565502613783,0.44462345277561865,0.36268761726078796,0.24317084951856566,0.676849203556776,80,78,20,1,ecoli,emb16_g64_e64_mean
23,0.6523003653291084,0.5625,0.5512820512820513,1.0,0.7875,0.6631250349804759,0.19161536008412744,0.28647359907627107,0.44173462192217505,0.27151735459662285,0.19137539279475882,0.6741787139326334,80,78,20,1,ecoli,emb16_g64_e64_mean
24,0.6466346229688731,0.5625,0.5512820512820513,1.0,0.7875,0.6699234778061509,0.18639160204818506,0.3033498559147119,0.44182730466127396,0.42489446529080677,0.28786574304693646,0.6691545885056257,80,78,20,1,ecoli,emb16_g64_e64_mean
25,0.6428037900227963,0.55,0.5512820512820513,1.0,0.78125,0.6532336512580514,0.19275315624769127,0.2866666346788406,0.445765044954088,0.2671787054409006,0.19081955391111122,0.673384067043662,80,78,20,1,ecoli,emb16_g64_e64_mean
26,0.669213166505338,0.575,0.5641025641025641,1.0,0.79375,0.6536654600873589,0.18467703948631958,0.30131413377821453,0.4411200441812214,0.28347795497185746,0.193093562377317,0.6670204997062683,80,78,20,1,ecoli,emb16_g64_e64_mean
27,0.6400101315080321,0.5625,0.5641025641025641,1.0,0.7875,0.658121419325471,0.18546225525693563,0.3009528867900372,0.44519035890698433,0.468515478424015,0.31089740014707873,0.6656575400382281,80,78,20,1,ecoli,emb16_g64_e64_mean
28,0.6348106970576115,0.5625,0.5512820512820513,1.0,0.7875,0.6536209951154888,0.17714702932155774,0.2907783083617687,0.4441779396113228,0.26670966228893056,0.19030828708886785,0.6589743033051491,80,78,20,1,ecoli,emb16_g64_e64_mean
29,0.6408040768019955,0.5375,0.5384615384615384,1.0,0.775,0.6440095758065582,0.19156021955912586,0.2345229394733906,0.4472537477811177,0.3508442776735459,0.23356750951928093,0.6654786717146635,80,78,20,1,ecoli,emb16_g64_e64_mean
30,0.6297254448921368,0.575,0.5641025641025641,1.0,0.79375,0.6444706467911601,0.1842263960868476,0.29678124412894247,0.4422800974412398,0.28957551594746717,0.19365077460966645,0.6586199916899205,80,78,20,1,ecoli,emb16_g64_e64_mean
31,0.6271512348594359,0.55,0.5384615384615384,1.0,0.78125,0.6449830281548202,0.18391755117763972,0.25890941694378855,0.44323127991274786,0.34398452157598497,0.23152179519843005,0.656668271496892,80,78,20,1,ecoli,emb16_g64_e64_mean
32,0.6245485640882487,0.55,0.5512820512820513,1.0,0.78125,0.640440334379673,0.18363470706240656,0.27149340324103843,0.4454641501108806,0.3602837711069418,0.2432548059151763,0.657362861186266,80,78,20,1,ecoli,emb16_g64_e64_mean
33,0.6239685523286262,0.5375,0.5384615384615384,1.0,0.775,0.6337817661464215,0.1904659678287625,0.21721588633954525,0.450060418673924,0.3307926829268293,0.21922807653083093,0.6546933505684137,80,78,20,1,ecoli,emb16_g64_e64_mean
34,0.6260781220232833,0.55,0.5384615384615384,1.0,0.78125,0.6261327262036502,0.1936235269162235,0.19684583991765975,0.45043831605177664,0.26817542213883677,0.19059069927092512,0.6564631596207618,80,78,20,1,ecoli,emb16_g64_e64_mean
35,0.6209954687321794,0.5625,0.5512820512820513,1.0,0.7875,0.632008595019579,0.18760128555660244,0.1871946476399899,0.4500377040642959,0.31678001876172607,0.21088515677118624,0.6487713161855936,80,78,20,1,ecoli,emb16_g64_e64_mean
36,0.6187238241009034,0.55,0.5384615384615384,1.0,0.78125,0.6280817319639027,0.188415812492601,0.20105177238583566,0.44669611964906963,0.33190666041275796,0.2162178871586809,0.6499915804713965,80,78,20,1,ecoli,emb16_g64_e64_mean
37,0.6144404406521978,0.5625,0.5512820512820513,1.0,0.7875,0.6251455084420741,0.18668571027676756,0.20938647054135795,0.44553518119980307,0.2673545966228893,0.19068498690473445,0.6460093941539526,80,78,20,1,ecoli,emb16_g64_e64_mean
38,0.6387766408696571,0.5625,0.5512820512820513,1.0,0.7875,0.6194631941616535,0.18728882913658426,0.19790666997432704,0.4473458547145128,0.2660647279549719,0.19028486156367944,0.645507650077343,80,78,20,1,ecoli,emb16_g64_e64_mean
39,0.6165785259759458,0.525,0.5256410256410257,1.0,0.76875,0.6316205671057105,0.18417600702264064,0.2426677729934454,0.44837821274995804,0.4605417448405253,0.31204191649722746,0.6427310254424811,80,78,20,1,ecoli,emb16_g64_e64_mean
40,0.6224100520240078,0.575,0.5641025641025641,1.0,0.79375,0.6319628956727683,0.17775343351895095,0.23234555292874576,0.44602668743867135,0.2808395872420263,0.1924834403703126,0.6337484428659081,80,78,20,1,ecoli,emb16_g64_e64_mean
41,0.6422358146461661,0.55,0.5384615384615384,1.0,0.78125,0.621288752136752,0.17799355608784917,0.23537800796329975,0.44286439021428425,0.2674718574108818,0.19062492189014268,0.6398531191051007,80,78,20,1,ecoli,emb16_g64_e64_mean
42,0.6093521019888307,0.5625,0.5641025641025641,1.0,0.7875,0.6264709432609379,0.17961607646073027,0.25935849361121655,0.44672332207361853,0.357234990619137,0.24237351259767226,0.6349746584892273,80,78,20,1,ecoli,emb16_g64_e64_mean
43,0.6107843607744007,0.575,0.5641025641025641,1.0,0.79375,0.6210249464027584,0.1841793099844306,0.2146237954497337,0.44217677911122644,0.3078095684803002,0.20450278496858634,0.6339696008712054,80,78,20,1,ecoli,emb16_g64_e64_mean
44,0.611430636200125,0.5625,0.5512820512820513,1.0,0.7875,0.6164854394737631,0.18692571979849162,0.18303852193057538,0.4437343803319064,0.33993902439024387,0.22232359514637393,0.6387555574998259,80,78,20,1,ecoli,emb16_g64_e64_mean
45,0.6102963574130797,0.5625,0.5641025641025641,1.0,0.7875,0.6217393687926233,0.1755466399506891,0.24051651619374748,0.4423792759577433,0.30347091932457787,0.20530828394206588,0.6273644821718335,80,78,20,1,ecoli,emb16_g64_e64_mean
46,0.6036615398869757,0.5625,0.5641025641025641,1.0,0.7875,0.6159651591442525,0.1844839285166442,0.20239855796098707,0.44483382254838943,0.2825398686679174,0.19289330286840287,0.6312712537124753,80,78,20,1,ecoli,emb16_g64_e64_mean
47,0.6388383677913421,0.5875,0.5769230769230769,1.0,0.8,0.6102845661807805,0.1814282879232488,0.23473854362964633,0.44615646144923043,0.2746833958724203,0.19192949056168945,0.6282212935388088,80,78,20,1,ecoli,emb16_g64_e64_mean
48,0.6091418935050913,0.575,0.5769230769230769,1.0,0.79375,0.6176084176171571,0.1800364276639359,0.24576825238764288,0.4452495195648887,0.3941135084427767,0.26407377740542215,0.6276655104011297,80,78,20,1,ecoli,emb16_g64_e64_mean
49,0.6039415712970192,0.6,0.5897435897435898,1.0,0.80625,0.6132248520851136,0.17952745375321438,0.2685808081179857,0.44266163204845627,0.2937382739212007,0.19503152373174243,0.6259457325562835,80,78,20,1,ecoli,emb16_g64_e64_mean
50,0.6195306189897553,0.5625,0.5512820512820513,1.0,0.7875,0.6200874603819102,0.1788575080076497,0.21712984666228294,0.4400971796777513,0.3071060037523452,0.19707610917015747,0.6228464402258396,80,78,20,1,ecoli,emb16_g64_e64_mean
51,0.6059345785158888,0.575,0.5769230769230769,1.0,0.79375,0.6155343302059919,0.1818741511779074,0.19973546750843524,0.44483984892184913,0.3526031894934334,0.22847632428307527,0.6258478384464979,80,78,20,1,ecoli,emb16_g64_e64_mean
52,0.6107002543060773,0.5875,0.5769230769230769,1.0,0.8,0.6083627710817382,0.18444641989090965,0.21303660869598393,0.4444100931286812,0.2856472795497186,0.19349725993609862,0.6267948297783732,80,78,20,1,ecoli,emb16_g64_e64_mean
53,0.6043563608989,0.5875,0.5769230769230769,1.0,0.8,0.6117129768943415,0.18163081078458504,0.1971810609102249,0.4411116652190685,0.3894230769230769,0.2533033839704959,0.6231705351732671,80,78,20,1,ecoli,emb16_g64_e64_mean
54,0.5973609757806916,0.5375,0.5256410256410257,1.0,0.775,0.6122497086413204,0.18016152290365003,0.19404449649155142,0.4489626950687833,0.28078095684803006,0.19232693046520047,0.6207937683910132,80,78,20,1,ecoli,emb16_g64_e64_mean
55,0.6248615944992761,0.5875,0.5769230769230769,1.0,0.8,0.6131966440007091,0.18416609530910857,0.22281357347965247,0.4465012662112713,0.3064610694183865,0.19721026900048297,0.6226477107964457,80,78,20,1,ecoli,emb16_g64_e64_mean
56,0.6003411694282501,0.5875,0.5769230769230769,1.0,0.8,0.624983117193915,0.1719703790117565,0.22001244351267815,0.4501736347491925,0.34527439024390244,0.21284303202056054,0.6120573060587049,80,78,20,1,ecoli,emb16_g64_e64_mean
57,0.5980522260269595,0.575,0.5769230769230769,1.0,0.79375,0.6107338129309937,0.18060217917892057,0.22007092311978338,0.45089285572369897,0.35137195121951215,0.22425868424592071,0.6214219704270363,80,78,20,1,ecoli,emb16_g64_e64_mean
58,0.600405409492692,0.575,0.5641025641025641,1.0,0.79375,0.6094397524604573,0.18013372362211502,0.1948852069675922,0.4422559996445974,0.2954971857410882,0.1954645406546183,0.6192264405079186,80,78,20,1,ecoli,emb16_g64_e64_mean
59,0.5943397844444971,0.575,0.5641025641025641,1.0,0.79375,0.6110682902159169,0.18289265036472804,0.18596663698554033,0.4428032147032874,0.38549484052532834,0.23963877127705357,0.6197520562447607,80,78,20,1,ecoli,emb16_g64_e64_mean
60,0.5954637132764822,0.5625,0.5512820512820513,1.0,0.7875,0.6080769462743774,0.18647382888639571,0.18809963129460813,0.44752164681752526,0.3598147279549719,0.215839263657487,0.6205709200352431,80,78,20,1,ecoli,emb16_g64_e64_mean
61,0.5931017968514011,0.5625,0.5512820512820513,1.0,0.7875,0.6114289090852253,0.1823418066126686,0.17049136236310009,0.4497513391754844,0.3550656660412758,0.21532005331621248,0.6154994302429259,80,78,20,1,ecoli,emb16_g64_e64_mean
62,0.5993695064140708,0.5875,0.5769230769230769,1.0,0.8,0.6057011161115952,0.18626326013327654,0.16422906778752802,0.45055321129885584,0.40554643527204504,0.24842142912276685,0.6181344040669501,80,78,20,1,ecoli,emb16_g64_e64_mean
63,0.6142895161785964,0.625,0.6153846153846154,1.0,0.81875,0.5971221486339345,0.18496430742350317,0.19862704835832112,0.4496649045210618,0.3037640712945591,0.19704713157683718,0.6166743367910386,80,78,20,1,ecoli,emb16_g64_e64_mean
64,0.5953600019935629,0.6,0.5897435897435898,1.0,0.80625,0.607259905943647,0.18101040805073154,0.21753935404121877,0.44110844390732906,0.3815079737335835,0.2324013043040027,0.6138351821340621,80,78,20,1,ecoli,emb16_g64_e64_mean
65,0.6072433554135442,0.6,0.5897435897435898,1.0,0.80625,0.6120465791784226,0.184287292627005,0.19675901010632518,0.44767995278040573,0.4720919324577861,0.3019347407484619,0.6166130672208965,80,78,20,1,ecoli,emb16_g64_e64_mean
66,0.5919184548925139,0.6,0.5897435897435898,1.0,0.80625,0.5976617316016928,0.1817598987365313,0.19268921166658404,0.44584359113986677,0.31590056285178236,0.19985274009891277,0.6125372576992959,80,78,20,1,ecoli,emb16_g64_e64_mean
67,0.6003244506449865,0.575,0.5641025641025641,1.0,0.79375,0.6073718176572583,0.18383232874228,0.16020552292466167,0.4486595850724441,0.41140947467166983,0.2467126717710214,0.6131194344721734,80,78,20,1,ecoli,emb16_g64_e64_mean
68,0.587663406740884,0.5625,0.5512820512820513,1.0,0.7875,0.6069402322755195,0.18017094760088445,0.19119221828877928,0.4435137566179037,0.3690196998123827,0.22468695089631052,0.6102461973205209,80,78,20,1,ecoli,emb16_g64_e64_mean
69,0.5957455162867784,0.55,0.5384615384615384,1.0,0.78125,0.6029637159081176,0.18440959204717822,0.20984245240688323,0.4475294431050618,0.33272748592870544,0.20295891631305785,0.614341409271583,80,78,20,1,ecoli,emb16_g64_e64_mean
70,0.5965718249053802,0.575,0.5641025641025641,1.0,0.79375,0.6121374826529064,0.1785928155630295,0.20022053252905606,0.44733159989118576,0.4160412757973733,0.26092627444049427,0.608222492551431,80,78,20,1,ecoli,emb16_g64_e64_mean
71,0.5893539734404464,0.575,0.5641025641025641,1.0,0.79375,0.6011029055342079,0.18112773507731078,0.20362086482346062,0.44533061583836875,0.3209427767354596,0.20049374940930856,0.6098693412728607,80,78,20,1,ecoli,emb16_g64_e64_mean
72,0.5852870702264137,0.5375,0.5256410256410257,1.0,0.775,0.6095048963557929,0.17914323329171447,0.21223815288394687,0.44396383028763986,0.38467401500938087,0.22980978501881533,0.6068238645326346,80,78,20,1,ecoli,emb16_g64_e64_mean
73,0.5872939508657993,0.5375,0.5256410256410257,1.0,0.775,0.6091549902863335,0.18097932509674478,0.20295522697269924,0.4440495280119089,0.36174953095684803,0.21054624520033732,0.6066591818351299,80,78,20,1,ecoli,emb16_g64_e64_mean
74,0.5852632450673919,0.575,0.5641025641025641,1.0,0.79375,0.6014674262143671,0.18148217294166535,0.2037668451666832,0.4484760959943136,0.39393761726078796,0.23421405701372497,0.6090432923287153,80,78,20,1,ecoli,emb16_g64_e64_mean
75,0.6143738570705496,0.55,0.5384615384615384,1.0,0.78125,0.6053850881988183,0.17267304771299155,0.22811673171818259,0.44954311389189505,0.3101547842401501,0.19856030536775085,0.600581212574616,80,78,20,1,ecoli,emb16_g64_e64_mean
76,0.6021688441488762,0.5875,0.5769230769230769,1.0,0.8,0.6168169998330996,0.17776548095301098,0.18582570496946574,0.4450053897770968,0.4960717636022514,0.3130466509231611,0.6058305647224188,80,78,20,1,ecoli,emb16_g64_e64_mean
77,0.6018192088156539,0.575,0.5769230769230769,1.0,0.79375,0.6133521671406925,0.16950990934475718,0.22605966348201034,0.44234588513007533,0.36262898686679174,0.22108055629179355,0.5999022461473942,80,78,20,1,ecoli,emb16_g64_e64_mean
78,0.5977419752218129,0.575,0.5641025641025641,1.0,0.79375,0.601372705103131,0.1892502188956905,0.1787729509174824,0.45234233992440365,0.44688086303939956,0.2555514132959299,0.6165711496490985,80,78,20,1,ecoli,emb16_g64_e64_mean
79,0.6046541527353088,0.5625,0.5512820512820513,1.0,0.7875,0.6027382689760998,0.18326284918937386,0.18236454576253888,0.4486428866019616,0.34263602251407127,0.20504542053196784,0.6085104005411267,80,78,20,1,ecoli,emb16_g64_e64_mean
80,0.5868962348785861,0.5875,0.5897435897435898,1.0,0.8,0.618553376221098,0.17735319165748303,0.22393002435565,0.44761976370444667,0.46511491557223267,0.2940878169554396,0.6059551851823926,80,78,20,1,ecoli,emb16_g64_e64_mean
81,0.5941216397541138,0.5625,0.5512820512820513,1.0,0.7875,0.6031786901003215,0.18052050899959587,0.21539994888007644,0.44856126233935356,0.3620426829268293,0.21016609477550738,0.6067095558159054,80,78,20,1,ecoli,emb16_g64_e64_mean
82,0.6086386975110696,0.5625,0.5512820512820513,1.0,0.7875,0.6042933530407026,0.1792034289049774,0.19964084438979623,0.44867873986562096,0.3279197936210131,0.20189795460598478,0.6038932869210839,80,78,20,1,ecoli,emb16_g64_e64_mean
83,0.5871298167724711,0.5625,0.5512820512820513,1.0,0.7875,0.6104368043597788,0.1765401043687031,0.20784352943301201,0.44377754926681523,0.40443245778611636,0.2427052737478625,0.6004515569889918,80,78,20,1,ecoli,emb16_g64_e64_mean
84,0.5822816241842173,0.5375,0.5256410256410257,1.0,0.775,0.6050095103448256,0.17585334982165146,0.2080054368823767,0.44594323093240906,0.36989915572232646,0.21229657717698827,0.5999093051999808,80,78,20,1,ecoli,emb16_g64_e64_mean
85,0.5948042076170924,0.575,0.5641025641025641,1.0,0.79375,0.5931847787316655,0.1819241641852237,0.20336807109415533,0.44967103004455566,0.34826454033771104,0.20663306053318614,0.6049584282329306,80,78,20,1,ecoli,emb16_g64_e64_mean
86,0.591557725864505,0.575,0.5641025641025641,1.0,0.79375,0.5989657865196932,0.18429473649833933,0.1594997756183148,0.4481242398420969,0.41656894934333966,0.23357462642307575,0.6064599444624037,80,78,20,1,ecoli,emb16_g64_e64_mean
87,0.5871750280141191,0.6,0.5897435897435898,1.0,0.80625,0.6009968166705221,0.18000662535249484,0.21218718942254783,0.4482365815263045,0.4108818011257036,0.23512039323439873,0.6026909885928035,80,78,20,1,ecoli,emb16_g64_e64_mean
88,0.5976497506967499,0.55,0.5384615384615384,1.0,0.78125,0.5925418227241608,0.18123338941618475,0.20120257623493676,0.4527418132011707,0.34093574108818014,0.20485058294558484,0.601737450552173,80,78,20,1,ecoli,emb16_g64_e64_mean
89,0.5810462321896336,0.55,0.5384615384615384,1.0,0.78125,0.6051724403398111,0.17627202497842592,0.2185720629990101,0.44710140503369844,0.3838531894934334,0.22096379730985383,0.5993511863751337,80,78,20,1,ecoli,emb16_g64_e64_mean
90,0.5758319533861994,0.5625,0.5512820512820513,1.0,0.7875,0.6026248936599586,0.17983460179386118,0.1886657014489174,0.4442208458979925,0.3988625703564728,0.22429566781065916,0.6020970778074115,80,78,20,1,ecoli,emb16_g64_e64_mean
91,0.5792751808428572,0.6,0.5897435897435898,1.0,0.80625,0.611701018034364,0.17658605194151972,0.2315793065354228,0.4429698543889182,0.400328330206379,0.23213092712459665,0.597731460025534,80,78,20,1,ecoli,emb16_g64_e64_mean
92,0.5800135591873854,0.6,0.5897435897435898,1.0,0.80625,0.6026260733720846,0.17977710957564708,0.22564927302300933,0.4436953514814377,0.37183395872420266,0.21197121453598428,0.6030300963670016,80,78,20,1,ecoli,emb16_g64_e64_mean
93,0.5796899205078708,0.5375,0.5256410256410257,1.0,0.775,0.6149807077861624,0.1750121203517647,0.22770447274670005,0.44634050130844116,0.37951454033771104,0.21586965369107294,0.5947138699237258,80,78,20,1,ecoli,emb16_g64_e64_mean
94,0.5854760045660086,0.5375,0.5256410256410257,1.0,0.775,0.6176636304357089,0.17332739478557865,0.2373590865172446,0.44468532800674443,0.3636843339587242,0.21049108241631523,0.5926268573384732,80,78,20,1,ecoli,emb16_g64_e64_mean
95,0.5761574324190457,0.55,0.5384615384615384,1.0,0.78125,0.6072427272534696,0.17845776833738528,0.23313221484422686,0.4475787319242954,0.38684333958724204,0.2202233791654507,0.5990846749162302,80,78,20,1,ecoli,emb16_g64_e64_mean
96,0.602109257401474,0.525,0.5128205128205128,1.0,0.76875,0.6014977942832047,0.1742591984502328,0.21546930726617575,0.452713237868415,0.34357410881801126,0.2058645455382314,0.5948727454990148,80,78,20,1,ecoli,emb16_g64_e64_mean
97,0.5802815692354463,0.525,0.5128205128205128,1.0,0.76875,0.6262813639012166,0.1678094981897019,0.23067117994651198,0.43899156366075787,0.39475844277673544,0.2287563189587534,0.5892249864060431,80,78,20,1,ecoli,emb16_g64_e64_mean
98,0.5785393916250234,0.5625,0.5512820512820513,1.0,0.7875,0.6028410140919732,0.1734367276085741,0.21368464659899472,0.44565317407250404,0.34615384615384615,0.20614316443631378,0.5953267020056956,80,78,20,1,ecoli,emb16_g64_e64_mean
99,0.5800529666464705,0.575,0.5641025641025641,1.0,0.79375,0.5969248213354149,0.176036856976669,0.20771483555436135,0.4447019015039716,0.4014423076923077,0.22752287474118013,0.6004603516543284,80,78,20,1,ecoli,emb16_g64_e64_mean
100,0.5858988313668535,0.5375,0.5256410256410257,1.0,0.775,0.6164366954035359,0.1666238669258496,0.2413142690435052,0.44507287229810444,0.3485576923076923,0.20690589342537583,0.5864724970189854,80,78,20,1,ecoli,emb16_g64_e64_mean
